https://www.linkedin.com/posts/gustavo-l%C3%B3pez-pecho-experto-en-proptech_mapa-12112021-activity-6864829220095352832-77j7,98,Screenshot saved
https://www.linkedin.com/posts/tal-friedman-778a7a53_history-of-bim-activity-7002242384889544704-u_0s?utm_source=share&utm_medium=member_ios,99,Screenshot saved
https://www.linkedin.com/posts/tauboll_startup-investor-trond-riiber-knudsen-ser-activity-6976500298471100416-uSHw?utm_source=share&utm_medium=member_desktop,100,Screenshot saved
https://www.linkedin.com/posts/activity-6943917152953364480-iDAd?utm_source=linkedin_share&utm_medium=ios_app,101,Screenshot saved
https://www.linkedin.com/posts/ugcPost-6948521814864105472-Oqn9?utm_source=linkedin_share&utm_medium=member_desktop_web,102,Screenshot saved
https://www.cbinsights.com/research/commercial-real-estate-tech-market-map-company-list/,103,Screenshot saved
https://www.startus-insights.com/innovators-guide/property-technology-trends-innovation/,104,Screenshot saved
https://www.linkedin.com/posts/patrickdewachter_mediahuis-takes-first-step-in-property-technology-activity-6917764954175488000-5S81?utm_source=linkedin_share&utm_medium=ios_app,105,Screenshot saved
https://proptechlatamsummit.com/en/conferencias/,106,Screenshot saved
https://www.linkedin.com/posts/shahriarshamsansari_blueprint-proptech-vc-activity-6976573987363373057-l5uU?utm_source=share&utm_medium=member_desktop,108,Screenshot saved
https://www.linkedin.com/posts/daniel-fetner-39097535_new-alpaca-field-study-sustainable-buildings-activity-6917846868769005568-d5yI?utm_source=linkedin_share&utm_medium=ios_app,109,Screenshot saved
https://hl.com/insights/insights-article/?id=17179875979,110,Screenshot saved
https://www.unissu.com/proptech-influencers?ordering=6,111,Screenshot saved
https://t.co/8uxh6Lbklt?amp=1,112,Screenshot saved
https://www.linkedin.com/posts/daniel-fetner-39097535_google-forms-create-and-analyze-surveys-activity-6914967079557169152-jZvK?utm_source=linkedin_share&utm_medium=ios_app,113,Screenshot saved
https://www.linkedin.com/posts/proptech-association-australia_the-proptech-panel-how-proptech-is-helping-activity-6855706065586282496-C9rW,114,Screenshot saved
https://builtworlds.com/event/2022-construction-tech-conference/,115,Screenshot saved
https://live.afr.com/propertysummit/,116,Screenshot saved
https://www.airmeet.com/e/f7fa1370-9bfb-11eb-9ce7-13984ae3f1b1,117,Screenshot saved
https://www.linkedin.com/posts/rjsbaxter_rtem-hackathon-electrification-activity-6923367538940637185-qJSC?utm_source=linkedin_share&utm_medium=ios_app,118,Screenshot saved
https://sifted.eu/articles/smart-city-startups-investors/,119,Screenshot saved
https://www.savills.com/impacts/market-trends/the-total-value-of-global-real-estate.html,120,Screenshot saved
https://www.mckinsey.com/capabilities/quantumblack/our-insights/global-survey-the-state-of-ai-in-2021,121,Screenshot saved
https://www.mckinsey.com/business-functions/sustainability/our-insights/sustainability-blog/emissions-reduction-goals-and-opportunities-in-the-asia-pacific-region,122,Screenshot saved
https://www.antonyslumbers.com/theblog/2022/4/8/the-human-case-of-return-to-workplace,123,Screenshot saved
https://www.weforum.org/agenda/2022/03/water-sector-net-zero-decarbonization/,124,Screenshot saved
https://www.theguardian.com/commentisfree/2022/aug/03/big-oil-fossil-fuel-non-proliferation-treaty,125,Screenshot saved
https://www.politico.com/news/2021/10/21/covid-american-cities-charts-516295,126,Screenshot saved
https://www.bloomberglinea.com/2022/04/15/eight-vc-firms-dominate-colombias-startup-space/,127,Screenshot saved
https://www.iso.org/contents/news/2022/06/newsproject-based-management.html,128,Screenshot saved
https://www.bloomberg.com/news/articles/2022-08-01/germany-heading-to-gas-emergency-with-russia-keeping-nord-stream-flows-reduced?srnd=premium,129,Screenshot saved
https://www.linkedin.com/posts/tonymassaro_2021-pwc-property-council-retirement-census-ugcPost-6905276713303965696-gaIQ,130,Screenshot saved
https://twitter.com/lynaldencontact/status/1483216986498908165?s=21,131,Screenshot saved
https://www.linkedin.com/posts/activity-6973181200999829504-d_eA/?utm_source=share&utm_medium=member_desktop,132,Screenshot saved
https://www.bloomberg.com/news/articles/2022-02-10/funds-managing-1-trillion-stripped-of-esg-tag-by-morningstar,133,Screenshot saved
https://www.ft.com/content/27169841-7ee3-481e-919d-41b247e401f6,134,Screenshot saved
