URL,ID
https://www.linkedin.com/pulse/how-think-fintech-nigeria-olabinjo-adeniran/?trackingId=l8DjwQMkQIyYgpWnjyMiHw%3D%3D,96
https://www.realcomm.com/realcomm-2022/program/speakers/,97
https://www.linkedin.com/posts/gustavo-l%C3%B3pez-pecho-experto-en-proptech_mapa-12112021-activity-6864829220095352832-77j7,98
https://www.linkedin.com/posts/tal-friedman-778a7a53_history-of-bim-activity-7002242384889544704-u_0s?utm_source=share&utm_medium=member_ios,99
https://www.linkedin.com/posts/tauboll_startup-investor-trond-riiber-knudsen-ser-activity-6976500298471100416-uSHw?utm_source=share&utm_medium=member_desktop,100
https://www.linkedin.com/posts/activity-6943917152953364480-iDAd?utm_source=linkedin_share&utm_medium=ios_app,101
https://www.linkedin.com/posts/ugcPost-6948521814864105472-Oqn9?utm_source=linkedin_share&utm_medium=member_desktop_web,102
https://www.cbinsights.com/research/commercial-real-estate-tech-market-map-company-list/,103
https://www.startus-insights.com/innovators-guide/property-technology-trends-innovation/,104
https://www.linkedin.com/posts/patrickdewachter_mediahuis-takes-first-step-in-property-technology-activity-6917764954175488000-5S81?utm_source=linkedin_share&utm_medium=ios_app,105
https://proptechlatamsummit.com/en/conferencias/,106
https://www.linkedin.com/posts/shahriarshamsansari_blueprint-proptech-vc-activity-6976573987363373057-l5uU?utm_source=share&utm_medium=member_desktop,108
https://www.linkedin.com/posts/daniel-fetner-39097535_new-alpaca-field-study-sustainable-buildings-activity-6917846868769005568-d5yI?utm_source=linkedin_share&utm_medium=ios_app,109
https://hl.com/insights/insights-article/?id=17179875979,110
https://www.unissu.com/proptech-influencers?ordering=6,111
https://t.co/8uxh6Lbklt?amp=1,112
https://www.linkedin.com/posts/daniel-fetner-39097535_google-forms-create-and-analyze-surveys-activity-6914967079557169152-jZvK?utm_source=linkedin_share&utm_medium=ios_app,113
https://www.linkedin.com/posts/proptech-association-australia_the-proptech-panel-how-proptech-is-helping-activity-6855706065586282496-C9rW,114
https://builtworlds.com/event/2022-construction-tech-conference/,115
https://live.afr.com/propertysummit/,116
https://www.airmeet.com/e/f7fa1370-9bfb-11eb-9ce7-13984ae3f1b1,117
https://www.linkedin.com/posts/rjsbaxter_rtem-hackathon-electrification-activity-6923367538940637185-qJSC?utm_source=linkedin_share&utm_medium=ios_app,118
https://sifted.eu/articles/smart-city-startups-investors/,119
https://www.savills.com/impacts/market-trends/the-total-value-of-global-real-estate.html,120
https://www.mckinsey.com/capabilities/quantumblack/our-insights/global-survey-the-state-of-ai-in-2021,121
https://www.mckinsey.com/business-functions/sustainability/our-insights/sustainability-blog/emissions-reduction-goals-and-opportunities-in-the-asia-pacific-region,122
https://www.antonyslumbers.com/theblog/2022/4/8/the-human-case-of-return-to-workplace,123
https://www.weforum.org/agenda/2022/03/water-sector-net-zero-decarbonization/,124
https://www.theguardian.com/commentisfree/2022/aug/03/big-oil-fossil-fuel-non-proliferation-treaty,125
