URL,ID
https://www.politico.com/news/2021/10/21/covid-american-cities-charts-516295,126
https://www.bloomberglinea.com/2022/04/15/eight-vc-firms-dominate-colombias-startup-space/,127
https://www.iso.org/contents/news/2022/06/newsproject-based-management.html,128
https://www.bloomberg.com/news/articles/2022-08-01/germany-heading-to-gas-emergency-with-russia-keeping-nord-stream-flows-reduced?srnd=premium,129
https://www.linkedin.com/posts/tonymassaro_2021-pwc-property-council-retirement-census-ugcPost-6905276713303965696-gaIQ,130
https://twitter.com/lynaldencontact/status/1483216986498908165?s=21,131
https://www.linkedin.com/posts/activity-6973181200999829504-d_eA/?utm_source=share&utm_medium=member_desktop,132
https://www.bloomberg.com/news/articles/2022-02-10/funds-managing-1-trillion-stripped-of-esg-tag-by-morningstar,133
https://www.ft.com/content/27169841-7ee3-481e-919d-41b247e401f6,134
https://www.axios.com/2022/08/17/electric-cars-vehicles-batteries-battery-belt-biden,135
https://www.zdnet.com/article/urbanization-is-driving-new-demand-for-construction-robots/,136
https://blog.aaronkharris.com/vcs-are-scared-when-they-should-be-greedy,137
https://qz.com/2161172/where-venture-capitalists-are-investing-in-2022/,138
https://www.smartcitiesworld.net/commercial-buildings/abu-dhabi-smart-city-breaks-ground-on-new-development-7865,139
https://www.linkedin.com/posts/ugcPost-6894029165692342272-6f_v,140
https://www.linkedin.com/posts/drorpoleg_pyramid-schemes-are-the-future-of-business-activity-6891108820723343361-hJJl,141
https://www.reuters.com/business/sustainable-business/blackrock-expects-75-company-govt-assets-be-net-zero-aligned-by-2030-2022-04-14/,142
https://www.linkedin.com/posts/jahic_startups-sales-salesforce-activity-6968894488740052992-4j6O/?utm_source=share&utm_medium=member_ios,143
https://www.linkedin.com/posts/prop-tech_sundayproperty-property-proptech-activity-6863052656676528128-eoQ-/,144
https://www.propmodo.com/can-you-truly-own-anything-in-the-metaverse/,145
https://m.youtube.com/watch?v=f_4S58VNaSQ&feature=youtu.be,146
https://www.visualcapitalist.com/wp-content/uploads/2016/08/skyscraper-curse.html,148
https://www.fastcompany.com/90738427/a-futurist-predicts-the-3-biggest-disruptions-to-how-well-travel,149
